[nltk_data] Downloading package punkt to /home/anurag/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
/home/anurag/anaconda3/envs/med_vqa/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2354: FutureWarning: The `pad_to_max_length` argument is deprecated and will be removed in a future version, use `padding=True` or `padding='longest'` to pad to the longest sequence in the batch, or use `padding='max_length'` to pad to a max length. In this case, you can give a specific length with `max_length` (e.g. `max_length=45`) or leave max_length to None to pad to the maximal input size of the model (e.g. 512 for Bert).
  warnings.warn(
178
device cuda:1
Epoch 0/199
----------
| TRAIN SET | Epoch [01/200], Step[0000/0444], Loss: 6.1042, Top 1 Acc: 0.0000, Top 5 Acc: 0.0058, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0190/0444], Loss: 3.8754, Top 1 Acc: 0.1632, Top 5 Acc: 0.4746, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0200/0444], Loss: 3.5742, Top 1 Acc: 0.1435, Top 5 Acc: 0.4600, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0210/0444], Loss: 3.7310, Top 1 Acc: 0.1210, Top 5 Acc: 0.4306, Bleu: 0.0017
| TRAIN SET | Epoch [04/200], Step[0220/0444], Loss: 3.3873, Top 1 Acc: 0.1817, Top 5 Acc: 0.5821, Bleu: 0.0017
| TRAIN SET | Epoch [04/200], Step[0230/0444], Loss: 4.0083, Top 1 Acc: 0.1094, Top 5 Acc: 0.4033, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0240/0444], Loss: 4.0304, Top 1 Acc: 0.2031, Top 5 Acc: 0.3837, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0250/0444], Loss: 3.5762, Top 1 Acc: 0.1406, Top 5 Acc: 0.5440, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0260/0444], Loss: 3.6404, Top 1 Acc: 0.1973, Top 5 Acc: 0.4844, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0270/0444], Loss: 3.8628, Top 1 Acc: 0.1690, Top 5 Acc: 0.4571, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0280/0444], Loss: 3.6967, Top 1 Acc: 0.1239, Top 5 Acc: 0.4219, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0290/0444], Loss: 3.4284, Top 1 Acc: 0.2158, Top 5 Acc: 0.5636, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0300/0444], Loss: 3.6073, Top 1 Acc: 0.1886, Top 5 Acc: 0.4924, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0310/0444], Loss: 3.5760, Top 1 Acc: 0.1632, Top 5 Acc: 0.5208, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0320/0444], Loss: 3.6641, Top 1 Acc: 0.1915, Top 5 Acc: 0.4728, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0330/0444], Loss: 3.8710, Top 1 Acc: 0.1250, Top 5 Acc: 0.4317, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0340/0444], Loss: 3.4839, Top 1 Acc: 0.2129, Top 5 Acc: 0.5098, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0350/0444], Loss: 3.9315, Top 1 Acc: 0.0996, Top 5 Acc: 0.4346, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0360/0444], Loss: 3.9960, Top 1 Acc: 0.1504, Top 5 Acc: 0.3739, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0370/0444], Loss: 4.1504, Top 1 Acc: 0.1025, Top 5 Acc: 0.3212, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0380/0444], Loss: 4.0485, Top 1 Acc: 0.1522, Top 5 Acc: 0.3855, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0390/0444], Loss: 3.8647, Top 1 Acc: 0.1719, Top 5 Acc: 0.4560, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0400/0444], Loss: 3.4159, Top 1 Acc: 0.1933, Top 5 Acc: 0.4757, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0410/0444], Loss: 3.6384, Top 1 Acc: 0.2158, Top 5 Acc: 0.4815, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0420/0444], Loss: 3.9079, Top 1 Acc: 0.0938, Top 5 Acc: 0.3623, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0430/0444], Loss: 4.0791, Top 1 Acc: 0.0821, Top 5 Acc: 0.2951, Bleu: 0.0000
| TRAIN SET | Epoch [04/200], Step[0440/0444], Loss: 3.1998, Top 1 Acc: 0.2569, Top 5 Acc: 0.5330, Bleu: 0.0000
train Loss: 3.7834 Top 1 Acc: 0.1545 Top 5 Acc: 0.4436 Bleu: 0.0023
| VALID SET | Epoch [04/200], Step[0000/0031], Loss: 1.8087, Top 1 Acc: 0.2344, Top 5 Acc: 0.6250, Bleu: 0.0000
| VALID SET | Epoch [04/200], Step[0010/0031], Loss: 2.1111, Top 1 Acc: 0.1875, Top 5 Acc: 0.4531, Bleu: 0.0000
| VALID SET | Epoch [04/200], Step[0020/0031], Loss: 1.8126, Top 1 Acc: 0.2031, Top 5 Acc: 0.6250, Bleu: 0.0000
| VALID SET | Epoch [04/200], Step[0030/0031], Loss: 2.1019, Top 1 Acc: 0.2031, Top 5 Acc: 0.4531, Bleu: 0.0000
valid Loss: 2.0491 Top 1 Acc: 0.1905 Top 5 Acc: 0.4910 Bleu: 0.0000
Epoch 4/199
----------
| TRAIN SET | Epoch [05/200], Step[0000/0444], Loss: 3.5653, Top 1 Acc: 0.1562, Top 5 Acc: 0.4844, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0010/0444], Loss: 3.9595, Top 1 Acc: 0.0938, Top 5 Acc: 0.4375, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0020/0444], Loss: 3.7377, Top 1 Acc: 0.1621, Top 5 Acc: 0.4873, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0030/0444], Loss: 3.8167, Top 1 Acc: 0.0897, Top 5 Acc: 0.4092, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0040/0444], Loss: 3.5385, Top 1 Acc: 0.1962, Top 5 Acc: 0.4873, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0050/0444], Loss: 3.6427, Top 1 Acc: 0.1083, Top 5 Acc: 0.4676, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0060/0444], Loss: 3.7529, Top 1 Acc: 0.1290, Top 5 Acc: 0.3819, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0070/0444], Loss: 3.7149, Top 1 Acc: 0.1875, Top 5 Acc: 0.5098, Bleu: 0.0186
| TRAIN SET | Epoch [05/200], Step[0080/0444], Loss: 4.2418, Top 1 Acc: 0.1123, Top 5 Acc: 0.3652, Bleu: 0.0017
| TRAIN SET | Epoch [05/200], Step[0090/0444], Loss: 3.8597, Top 1 Acc: 0.1366, Top 5 Acc: 0.4531, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0100/0444], Loss: 3.6716, Top 1 Acc: 0.1875, Top 5 Acc: 0.4433, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0110/0444], Loss: 3.4272, Top 1 Acc: 0.1661, Top 5 Acc: 0.5440, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0120/0444], Loss: 3.8415, Top 1 Acc: 0.1984, Top 5 Acc: 0.4103, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0130/0444], Loss: 3.5552, Top 1 Acc: 0.2013, Top 5 Acc: 0.4815, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0140/0444], Loss: 3.8326, Top 1 Acc: 0.1504, Top 5 Acc: 0.4208, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0150/0444], Loss: 3.7752, Top 1 Acc: 0.1875, Top 5 Acc: 0.4208, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0160/0444], Loss: 3.6184, Top 1 Acc: 0.1562, Top 5 Acc: 0.4433, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0170/0444], Loss: 3.8059, Top 1 Acc: 0.1562, Top 5 Acc: 0.4502, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0180/0444], Loss: 3.7815, Top 1 Acc: 0.1562, Top 5 Acc: 0.4317, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0190/0444], Loss: 3.6595, Top 1 Acc: 0.1788, Top 5 Acc: 0.5138, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0200/0444], Loss: 3.6370, Top 1 Acc: 0.1406, Top 5 Acc: 0.4641, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0210/0444], Loss: 3.7244, Top 1 Acc: 0.1621, Top 5 Acc: 0.4375, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0220/0444], Loss: 3.5751, Top 1 Acc: 0.1377, Top 5 Acc: 0.5324, Bleu: 0.0093
| TRAIN SET | Epoch [05/200], Step[0230/0444], Loss: 3.7990, Top 1 Acc: 0.1933, Top 5 Acc: 0.4491, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0240/0444], Loss: 3.9380, Top 1 Acc: 0.1748, Top 5 Acc: 0.3906, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0250/0444], Loss: 3.8369, Top 1 Acc: 0.1475, Top 5 Acc: 0.4259, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0260/0444], Loss: 3.7032, Top 1 Acc: 0.1152, Top 5 Acc: 0.5127, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0270/0444], Loss: 3.9053, Top 1 Acc: 0.1083, Top 5 Acc: 0.3652, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0280/0444], Loss: 3.5964, Top 1 Acc: 0.2315, Top 5 Acc: 0.4746, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0290/0444], Loss: 3.8822, Top 1 Acc: 0.1395, Top 5 Acc: 0.3467, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0300/0444], Loss: 3.8081, Top 1 Acc: 0.2413, Top 5 Acc: 0.4647, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0310/0444], Loss: 3.8937, Top 1 Acc: 0.1192, Top 5 Acc: 0.4571, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0320/0444], Loss: 3.6432, Top 1 Acc: 0.1435, Top 5 Acc: 0.4717, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0330/0444], Loss: 3.6988, Top 1 Acc: 0.1806, Top 5 Acc: 0.4647, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0340/0444], Loss: 3.8633, Top 1 Acc: 0.1533, Top 5 Acc: 0.4520, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0350/0444], Loss: 3.5385, Top 1 Acc: 0.1210, Top 5 Acc: 0.5000, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0360/0444], Loss: 3.6369, Top 1 Acc: 0.1504, Top 5 Acc: 0.4699, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0370/0444], Loss: 3.5290, Top 1 Acc: 0.1944, Top 5 Acc: 0.3848, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0380/0444], Loss: 3.9890, Top 1 Acc: 0.2002, Top 5 Acc: 0.3299, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0390/0444], Loss: 3.5646, Top 1 Acc: 0.2257, Top 5 Acc: 0.4560, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0400/0444], Loss: 3.6486, Top 1 Acc: 0.1864, Top 5 Acc: 0.4647, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0410/0444], Loss: 3.9195, Top 1 Acc: 0.0752, Top 5 Acc: 0.4578, Bleu: 0.0447
| TRAIN SET | Epoch [05/200], Step[0420/0444], Loss: 3.7123, Top 1 Acc: 0.1690, Top 5 Acc: 0.4520, Bleu: 0.0093
| TRAIN SET | Epoch [05/200], Step[0430/0444], Loss: 3.5602, Top 1 Acc: 0.1719, Top 5 Acc: 0.4873, Bleu: 0.0000
| TRAIN SET | Epoch [05/200], Step[0440/0444], Loss: 3.7160, Top 1 Acc: 0.1308, Top 5 Acc: 0.5156, Bleu: 0.0000
train Loss: 3.7654 Top 1 Acc: 0.1552 Top 5 Acc: 0.4470 Bleu: 0.0029
| VALID SET | Epoch [05/200], Step[0000/0031], Loss: 1.9591, Top 1 Acc: 0.2500, Top 5 Acc: 0.5625, Bleu: 0.0000
| VALID SET | Epoch [05/200], Step[0010/0031], Loss: 1.9656, Top 1 Acc: 0.1250, Top 5 Acc: 0.4844, Bleu: 0.0000
| VALID SET | Epoch [05/200], Step[0020/0031], Loss: 1.9528, Top 1 Acc: 0.1250, Top 5 Acc: 0.5156, Bleu: 0.0000
| VALID SET | Epoch [05/200], Step[0030/0031], Loss: 2.1105, Top 1 Acc: 0.1562, Top 5 Acc: 0.4062, Bleu: 0.0000
valid Loss: 2.0357 Top 1 Acc: 0.1965 Top 5 Acc: 0.5045 Bleu: 0.0000
Epoch 5/199
----------
| TRAIN SET | Epoch [06/200], Step[0000/0444], Loss: 3.9552, Top 1 Acc: 0.1562, Top 5 Acc: 0.3964, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0010/0444], Loss: 3.8659, Top 1 Acc: 0.1621, Top 5 Acc: 0.4033, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0020/0444], Loss: 3.8195, Top 1 Acc: 0.1846, Top 5 Acc: 0.4913, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0030/0444], Loss: 3.8648, Top 1 Acc: 0.1650, Top 5 Acc: 0.3906, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0040/0444], Loss: 4.0595, Top 1 Acc: 0.1123, Top 5 Acc: 0.3281, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0050/0444], Loss: 3.9922, Top 1 Acc: 0.1719, Top 5 Acc: 0.3866, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0060/0444], Loss: 3.7214, Top 1 Acc: 0.1632, Top 5 Acc: 0.4346, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0070/0444], Loss: 4.2143, Top 1 Acc: 0.1348, Top 5 Acc: 0.3583, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0080/0444], Loss: 3.9575, Top 1 Acc: 0.0839, Top 5 Acc: 0.4121, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0090/0444], Loss: 3.2826, Top 1 Acc: 0.2315, Top 5 Acc: 0.5411, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0100/0444], Loss: 3.3955, Top 1 Acc: 0.1065, Top 5 Acc: 0.5636, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0110/0444], Loss: 3.6823, Top 1 Acc: 0.1748, Top 5 Acc: 0.4033, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0120/0444], Loss: 4.1179, Top 1 Acc: 0.0868, Top 5 Acc: 0.3350, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0130/0444], Loss: 3.8814, Top 1 Acc: 0.1493, Top 5 Acc: 0.4931, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0140/0444], Loss: 3.4829, Top 1 Acc: 0.2257, Top 5 Acc: 0.5283, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0150/0444], Loss: 3.3743, Top 1 Acc: 0.2275, Top 5 Acc: 0.5556, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0160/0444], Loss: 3.8230, Top 1 Acc: 0.1192, Top 5 Acc: 0.3866, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0170/0444], Loss: 3.6943, Top 1 Acc: 0.0908, Top 5 Acc: 0.4629, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0180/0444], Loss: 3.9932, Top 1 Acc: 0.0908, Top 5 Acc: 0.3750, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0190/0444], Loss: 3.8124, Top 1 Acc: 0.1435, Top 5 Acc: 0.3935, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0200/0444], Loss: 3.3479, Top 1 Acc: 0.1748, Top 5 Acc: 0.5614, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0210/0444], Loss: 3.7974, Top 1 Acc: 0.1435, Top 5 Acc: 0.4080, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0220/0444], Loss: 3.8389, Top 1 Acc: 0.2100, Top 5 Acc: 0.4103, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0230/0444], Loss: 3.6783, Top 1 Acc: 0.1991, Top 5 Acc: 0.4931, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0240/0444], Loss: 3.5238, Top 1 Acc: 0.2170, Top 5 Acc: 0.5422, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0250/0444], Loss: 3.8531, Top 1 Acc: 0.0839, Top 5 Acc: 0.4150, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0260/0444], Loss: 3.5823, Top 1 Acc: 0.1777, Top 5 Acc: 0.5029, Bleu: 0.0093
| TRAIN SET | Epoch [06/200], Step[0270/0444], Loss: 3.7359, Top 1 Acc: 0.1319, Top 5 Acc: 0.4717, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0280/0444], Loss: 3.8629, Top 1 Acc: 0.1475, Top 5 Acc: 0.3866, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0290/0444], Loss: 3.8808, Top 1 Acc: 0.1377, Top 5 Acc: 0.4266, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0300/0444], Loss: 3.6960, Top 1 Acc: 0.2442, Top 5 Acc: 0.4658, Bleu: 0.0540
| TRAIN SET | Epoch [06/200], Step[0310/0444], Loss: 4.1136, Top 1 Acc: 0.0683, Top 5 Acc: 0.3183, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0320/0444], Loss: 3.7454, Top 1 Acc: 0.1650, Top 5 Acc: 0.4705, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0330/0444], Loss: 3.5877, Top 1 Acc: 0.1464, Top 5 Acc: 0.4844, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0340/0444], Loss: 3.5431, Top 1 Acc: 0.1446, Top 5 Acc: 0.5254, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0350/0444], Loss: 4.0229, Top 1 Acc: 0.1007, Top 5 Acc: 0.3935, Bleu: 0.0151
| TRAIN SET | Epoch [06/200], Step[0360/0444], Loss: 3.5854, Top 1 Acc: 0.2100, Top 5 Acc: 0.4931, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0370/0444], Loss: 3.4932, Top 1 Acc: 0.2743, Top 5 Acc: 0.5821, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0380/0444], Loss: 4.1281, Top 1 Acc: 0.0839, Top 5 Acc: 0.3681, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0390/0444], Loss: 3.6534, Top 1 Acc: 0.1690, Top 5 Acc: 0.4757, Bleu: 0.0093
| TRAIN SET | Epoch [06/200], Step[0400/0444], Loss: 3.9130, Top 1 Acc: 0.1279, Top 5 Acc: 0.4433, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0410/0444], Loss: 3.7748, Top 1 Acc: 0.1621, Top 5 Acc: 0.5105, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0420/0444], Loss: 3.9416, Top 1 Acc: 0.1094, Top 5 Acc: 0.3993, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0430/0444], Loss: 3.5555, Top 1 Acc: 0.2696, Top 5 Acc: 0.4953, Bleu: 0.0000
| TRAIN SET | Epoch [06/200], Step[0440/0444], Loss: 3.4475, Top 1 Acc: 0.2002, Top 5 Acc: 0.5254, Bleu: 0.0000
train Loss: 3.7613 Top 1 Acc: 0.1564 Top 5 Acc: 0.4472 Bleu: 0.0015
| VALID SET | Epoch [06/200], Step[0000/0031], Loss: 1.9611, Top 1 Acc: 0.2344, Top 5 Acc: 0.5156, Bleu: 0.0000
| VALID SET | Epoch [06/200], Step[0010/0031], Loss: 2.1259, Top 1 Acc: 0.1406, Top 5 Acc: 0.4219, Bleu: 0.0000
| VALID SET | Epoch [06/200], Step[0020/0031], Loss: 2.0559, Top 1 Acc: 0.2031, Top 5 Acc: 0.5156, Bleu: 0.0000
| VALID SET | Epoch [06/200], Step[0030/0031], Loss: 1.9161, Top 1 Acc: 0.2500, Top 5 Acc: 0.4688, Bleu: 0.0000
valid Loss: 2.0470 Top 1 Acc: 0.1905 Top 5 Acc: 0.4925 Bleu: 0.0000
Epoch 6/199
----------
| TRAIN SET | Epoch [07/200], Step[0000/0444], Loss: 3.9492, Top 1 Acc: 0.1533, Top 5 Acc: 0.3721, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0010/0444], Loss: 3.7366, Top 1 Acc: 0.1210, Top 5 Acc: 0.4248, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0020/0444], Loss: 3.8403, Top 1 Acc: 0.1279, Top 5 Acc: 0.4208, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0030/0444], Loss: 3.5106, Top 1 Acc: 0.1944, Top 5 Acc: 0.4688, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0040/0444], Loss: 3.6416, Top 1 Acc: 0.1562, Top 5 Acc: 0.5342, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0050/0444], Loss: 3.5250, Top 1 Acc: 0.1464, Top 5 Acc: 0.5029, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0060/0444], Loss: 3.7736, Top 1 Acc: 0.1435, Top 5 Acc: 0.4306, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0070/0444], Loss: 3.8107, Top 1 Acc: 0.1261, Top 5 Acc: 0.4728, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0080/0444], Loss: 3.9113, Top 1 Acc: 0.0683, Top 5 Acc: 0.3721, Bleu: 0.0406
| TRAIN SET | Epoch [07/200], Step[0090/0444], Loss: 3.8366, Top 1 Acc: 0.1152, Top 5 Acc: 0.4520, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0100/0444], Loss: 3.9933, Top 1 Acc: 0.0926, Top 5 Acc: 0.3699, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0110/0444], Loss: 3.4624, Top 1 Acc: 0.1504, Top 5 Acc: 0.5196, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0120/0444], Loss: 3.5537, Top 1 Acc: 0.1875, Top 5 Acc: 0.5498, Bleu: 0.0093
| TRAIN SET | Epoch [07/200], Step[0130/0444], Loss: 3.7176, Top 1 Acc: 0.1424, Top 5 Acc: 0.4346, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0140/0444], Loss: 3.8031, Top 1 Acc: 0.1192, Top 5 Acc: 0.3917, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0150/0444], Loss: 3.6582, Top 1 Acc: 0.1719, Top 5 Acc: 0.4484, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0160/0444], Loss: 3.6605, Top 1 Acc: 0.1621, Top 5 Acc: 0.3542, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0170/0444], Loss: 3.7027, Top 1 Acc: 0.1886, Top 5 Acc: 0.4491, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0180/0444], Loss: 3.7490, Top 1 Acc: 0.1435, Top 5 Acc: 0.4404, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0190/0444], Loss: 3.5269, Top 1 Acc: 0.2315, Top 5 Acc: 0.5411, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0200/0444], Loss: 3.7749, Top 1 Acc: 0.1545, Top 5 Acc: 0.4190, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0210/0444], Loss: 3.7907, Top 1 Acc: 0.1279, Top 5 Acc: 0.3848, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0220/0444], Loss: 3.7623, Top 1 Acc: 0.1221, Top 5 Acc: 0.4757, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0230/0444], Loss: 3.9545, Top 1 Acc: 0.1621, Top 5 Acc: 0.4190, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0240/0444], Loss: 3.6671, Top 1 Acc: 0.1464, Top 5 Acc: 0.4502, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0250/0444], Loss: 3.6726, Top 1 Acc: 0.1562, Top 5 Acc: 0.4364, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0260/0444], Loss: 3.6924, Top 1 Acc: 0.2129, Top 5 Acc: 0.4676, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0270/0444], Loss: 3.7993, Top 1 Acc: 0.1406, Top 5 Acc: 0.4404, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0280/0444], Loss: 3.5647, Top 1 Acc: 0.1493, Top 5 Acc: 0.4618, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0290/0444], Loss: 3.4612, Top 1 Acc: 0.1748, Top 5 Acc: 0.4873, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0300/0444], Loss: 3.6651, Top 1 Acc: 0.1308, Top 5 Acc: 0.4826, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0310/0444], Loss: 3.7755, Top 1 Acc: 0.1308, Top 5 Acc: 0.4502, Bleu: 0.0169
| TRAIN SET | Epoch [07/200], Step[0320/0444], Loss: 3.7670, Top 1 Acc: 0.1181, Top 5 Acc: 0.4531, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0330/0444], Loss: 3.6189, Top 1 Acc: 0.2442, Top 5 Acc: 0.5000, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0340/0444], Loss: 4.2363, Top 1 Acc: 0.1446, Top 5 Acc: 0.3379, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0350/0444], Loss: 3.4111, Top 1 Acc: 0.1962, Top 5 Acc: 0.5781, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0360/0444], Loss: 3.7110, Top 1 Acc: 0.1435, Top 5 Acc: 0.5011, Bleu: 0.0685
| TRAIN SET | Epoch [07/200], Step[0370/0444], Loss: 3.8292, Top 1 Acc: 0.1210, Top 5 Acc: 0.3964, Bleu: 0.0458
| TRAIN SET | Epoch [07/200], Step[0380/0444], Loss: 3.8073, Top 1 Acc: 0.1719, Top 5 Acc: 0.4161, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0390/0444], Loss: 3.8668, Top 1 Acc: 0.2402, Top 5 Acc: 0.4051, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0400/0444], Loss: 3.8419, Top 1 Acc: 0.1690, Top 5 Acc: 0.4688, Bleu: 0.0000
| TRAIN SET | Epoch [07/200], Step[0410/0444], Loss: 3.6909, Top 1 Acc: 0.1025, Top 5 Acc: 0.5185, Bleu: 0.0000
